c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,18,-91,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,18,-91,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,98,-51,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,54,-73,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,40,-80,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,18,-91,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,40,-80,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,18,-91,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,40,-80,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,40,-80,-6.9760248,107.630302,0.01
60:e3:27:b6:2a:95,EIRRG H118,26,-87,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,40,-80,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,32,-84,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
a0:f3:c1:b0:94:d6,APTRG juara umum !,100,-50,-6.9760248,107.630302,0.01
00:23:cd:12:7f:7d,EIRRG H118+,40,-80,-6.9760248,107.630302,0.01
bc:c0:0f:23:0c:e8,Gedung D 12,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:48:9b,TelkomUniversity,34,-83,-6.9760248,107.630302,0.01
00:27:22:c6:46:43,TelkomUniversity,26,-87,-6.9760248,107.630302,0.01
c8:3a:35:22:08:38,Tenda_220838,10,-95,-6.9760248,107.630302,0.01
c0:87:eb:19:5e:7b,Kopi is coffee,100,-50,-6.9760248,107.630302,0.01
